purchase_id,item_id,supplier_id,purchase_date,quantity,total_cost
PUR01394,ITM0386,SUP004,2023-01-08 11:35:52.914929,158,455577.7
PUR01395,ITM0505,SUP044,2024-09-29 12:18:51.513478,220,330852.11
PUR01396,ITM0186,SUP003,2022-08-01 06:55:08.341416,213,176183.51
PUR01397,ITM0062,SUP052,2024-05-22 04:29:54.279404,233,409527.55
PUR01398,ITM0281,SUP055,2020-09-09 16:54:20.640126,24,5157.07
PUR01399,ITM0281,SUP005,2024-11-05 07:00:21.642447,282,62085.55
PUR01400,ITM0362,SUP019,2023-06-01 19:48:29.106149,36,102749.2
PUR01401,ITM0183,SUP038,2022-05-26 18:06:11.762841,208,574209.01
PUR01402,ITM0131,SUP032,2022-05-26 05:35:53.240442,32,72586.57
PUR01403,ITM0186,SUP060,2023-07-26 18:17:58.881715,258,195857.76
PUR01404,ITM0395,SUP058,2020-02-26 05:27:22.734428,177,374945.52
PUR01405,ITM0043,SUP009,2022-10-12 04:28:56.207717,83,29865.96
PUR01406,ITM0004,SUP003,2021-04-09 23:48:55.461313,230,624842.85
PUR01407,ITM0325,SUP034,2024-07-27 01:49:07.699257,268,256964.76
PUR01408,ITM0198,SUP025,2022-09-28 12:35:11.915314,205,324424.29
PUR01409,ITM0359,SUP053,2024-05-05 10:31:28.432155,163,50579.39
PUR01410,ITM0006,SUP010,2022-12-04 20:37:21.100669,240,548471.27
PUR01411,ITM0164,SUP032,2023-06-29 12:02:05.211545,117,186742.9
PUR01412,ITM0570,SUP005,2022-09-11 02:12:02.664679,74,21315.67
PUR01413,ITM0599,SUP029,2020-12-06 05:21:02.700222,266,374396.89
PUR01414,ITM0379,SUP007,2023-11-06 15:29:49.624328,144,472617.27
PUR01415,ITM0179,SUP015,2023-12-11 21:32:01.516919,292,468109.61
PUR01416,ITM0590,SUP002,2020-05-24 16:28:25.526477,61,61936.79
PUR01417,ITM0047,SUP010,2023-05-17 14:41:48.741458,75,69283.22
PUR01418,ITM0437,SUP011,2022-12-02 09:31:37.517455,17,35314.68
PUR01419,ITM0387,SUP053,2022-04-17 18:22:19.002166,12,34807.79
PUR01420,ITM0053,SUP056,2022-11-02 00:01:58.027861,3,1200.03
PUR01421,ITM0287,SUP040,2023-06-27 02:18:48.487621,73,98941.84
PUR01422,ITM0383,SUP058,2020-06-22 03:55:36.810882,83,130612.7
PUR01423,ITM0579,SUP055,2021-03-14 23:15:38.239785,147,8762.83
PUR01424,ITM0337,SUP021,2022-03-04 22:02:42.681534,114,48741.76
PUR01425,ITM0183,SUP012,2021-10-01 10:51:35.843151,84,271573.26
PUR01426,ITM0231,SUP004,2021-09-26 17:31:08.665207,75,64922.81
PUR01427,ITM0450,SUP028,2020-12-17 09:17:07.387367,278,835532.76
PUR01428,ITM0389,SUP029,2021-10-06 11:22:02.455731,1,190.33
PUR01429,ITM0393,SUP013,2022-03-30 01:37:21.093247,53,139931.93
PUR01430,ITM0285,SUP050,2024-04-27 01:48:52.064313,172,27386.22
PUR01431,ITM0163,SUP018,2022-12-01 16:05:59.533415,266,510225.94
PUR01432,ITM0104,SUP027,2023-06-24 07:27:44.831340,8,9782.44
PUR01433,ITM0163,SUP003,2024-02-25 21:32:24.053157,145,300852.87
PUR01434,ITM0306,SUP035,2022-09-16 15:16:05.609807,198,183083.89
PUR01435,ITM0271,SUP039,2023-02-22 16:52:00.943809,251,606827.86
PUR01436,ITM0541,SUP022,2022-06-15 18:35:25.190897,135,229008.82
PUR01437,ITM0409,SUP017,2023-09-16 13:05:12.926153,125,277727.57
PUR01438,ITM0075,SUP028,2021-06-04 08:11:38.521072,68,81733.79
PUR01439,ITM0485,SUP038,2024-05-30 00:19:47.538793,64,158299.61
PUR01440,ITM0313,SUP016,2021-07-08 20:02:51.166643,254,577988.32
PUR01441,ITM0112,SUP060,2024-12-28 16:43:37.523124,263,139148.72
PUR01442,ITM0248,SUP005,2023-04-18 13:42:06.801510,227,706541.65
PUR01443,ITM0491,SUP022,2024-11-24 05:42:11.852624,270,304967.63
PUR01444,ITM0570,SUP056,2023-01-18 21:33:40.291557,250,69975.05
PUR01445,ITM0480,SUP017,2020-06-15 01:17:30.112469,164,109093.88
PUR01446,ITM0325,SUP011,2024-03-31 22:33:56.780536,267,264093.39
PUR01447,ITM0362,SUP022,2022-01-31 22:42:31.659108,265,728892.2
PUR01448,ITM0485,SUP044,2023-03-31 09:15:15.497217,25,70168.71
PUR01449,ITM0421,SUP044,2022-06-12 21:28:15.160268,104,208059.09
PUR01450,ITM0409,SUP036,2021-05-01 10:32:55.394859,271,622498.33
PUR01451,ITM0408,SUP041,2020-01-09 02:29:02.644714,253,45076.17
PUR01452,ITM0130,SUP046,2021-03-22 01:32:34.318676,58,105529.43
PUR01453,ITM0125,SUP044,2021-04-04 17:49:11.717900,24,53581.9
PUR01454,ITM0284,SUP042,2022-04-02 04:36:49.644022,72,151675.04
PUR01455,ITM0188,SUP040,2023-03-09 09:29:57.467964,93,68637.14
PUR01456,ITM0438,SUP055,2024-03-13 00:09:20.264743,127,272340.63
PUR01457,ITM0044,SUP003,2021-02-17 09:32:30.806428,174,434828.16
PUR01458,ITM0522,SUP027,2024-09-25 17:10:07.716475,18,25108.65
PUR01459,ITM0005,SUP045,2023-11-12 10:21:31.535691,63,198282.3
PUR01460,ITM0376,SUP048,2021-11-16 14:40:55.551080,111,317362.01
PUR01461,ITM0175,SUP057,2021-06-01 19:41:11.526381,152,222806.67
PUR01462,ITM0159,SUP013,2021-01-29 16:16:38.096995,159,45492.97
PUR01463,ITM0244,SUP013,2023-03-19 13:31:09.951588,239,155380.42
PUR01464,ITM0029,SUP051,2022-02-23 12:39:24.267782,238,64147.78
PUR01465,ITM0387,SUP054,2021-07-03 23:59:38.872940,299,797641.73
PUR01466,ITM0154,SUP030,2023-09-07 20:50:42.194557,8,16287.81
PUR01467,ITM0002,SUP018,2021-11-30 03:08:00.793788,224,535237.52
PUR01468,ITM0335,SUP040,2020-05-19 20:22:13.459167,200,253705.26
PUR01469,ITM0461,SUP033,2024-10-17 12:45:13.638623,133,260613.72
PUR01470,ITM0056,SUP017,2021-09-13 12:41:28.707505,27,20938.46
PUR01471,ITM0398,SUP056,2022-12-15 09:10:34.572742,191,261042.27
PUR01472,ITM0332,SUP041,2023-07-31 22:31:29.405577,231,634241.81
PUR01473,ITM0527,SUP010,2024-10-12 21:49:36.554901,193,379256.55
PUR01474,ITM0597,SUP041,2023-07-04 07:11:44.339168,63,17635.2
PUR01475,ITM0374,SUP044,2024-10-28 17:06:23.086661,52,120305.08
PUR01476,ITM0045,SUP024,2021-01-16 04:21:48.073516,83,158670.3
PUR01477,ITM0532,SUP042,2024-06-23 11:46:47.597681,242,622947.13
PUR01478,ITM0124,SUP029,2020-04-27 22:11:07.550769,171,344632.33
PUR01479,ITM0230,SUP008,2020-01-21 19:11:05.534964,183,323506.17
PUR01480,ITM0335,SUP036,2024-04-13 14:52:47.812747,297,372707.43
PUR01481,ITM0573,SUP056,2021-12-06 19:29:26.865352,159,372644.4
PUR01482,ITM0121,SUP014,2022-11-30 12:40:04.785636,291,203553.77
PUR01483,ITM0256,SUP029,2023-02-25 10:36:22.839047,208,117939.04
PUR01484,ITM0482,SUP007,2020-03-02 10:22:53.292498,286,654846.02
PUR01485,ITM0517,SUP025,2021-09-14 13:31:13.153111,252,443304.95
PUR01486,ITM0314,SUP042,2020-03-10 12:34:01.758567,209,248158.74
PUR01487,ITM0337,SUP030,2023-10-26 04:08:38.834970,205,84792.29
PUR01488,ITM0077,SUP056,2020-09-11 15:53:09.935744,249,301189.66
PUR01489,ITM0100,SUP028,2021-07-31 04:19:14.012016,149,239484.47
PUR01490,ITM0296,SUP010,2023-03-17 20:13:29.045666,158,122566.62
PUR01491,ITM0258,SUP047,2023-08-25 03:30:21.996256,101,273205.03
PUR01492,ITM0437,SUP047,2020-11-06 16:19:30.438688,278,580026.88
PUR01493,ITM0523,SUP034,2021-03-04 00:28:15.443226,287,290867.21
PUR01494,ITM0540,SUP056,2021-04-21 11:01:12.897380,266,417320.95
PUR01495,ITM0119,SUP016,2023-11-19 16:21:00.883593,286,55318.73
PUR01496,ITM0395,SUP056,2021-08-29 19:13:21.939698,222,430700.28
PUR01497,ITM0497,SUP010,2023-12-26 16:06:10.905406,143,385813.4
PUR01498,ITM0249,SUP029,2020-05-29 20:01:52.440033,74,137859.51
PUR01499,ITM0007,SUP058,2023-09-17 16:15:04.894528,167,174053.38
PUR01500,ITM0413,SUP057,2023-10-20 11:18:23.075093,259,47201.68
PUR01501,ITM0436,SUP015,2021-03-29 09:24:27.462905,99,107835.42
PUR01502,ITM0519,SUP028,2021-03-29 18:41:35.839164,52,149651.79
PUR01503,ITM0452,SUP051,2024-12-15 18:09:34.146581,210,232345.63
PUR01504,ITM0567,SUP056,2023-01-01 03:41:06.087414,269,553359.2
PUR01505,ITM0020,SUP024,2024-07-21 21:19:06.533497,44,115790.14
PUR01506,ITM0003,SUP042,2023-02-20 15:07:34.138835,250,128422.65
PUR01507,ITM0413,SUP020,2023-09-14 12:46:58.626835,17,3445.52
PUR01508,ITM0020,SUP047,2023-07-05 02:33:36.753169,145,394368.03
PUR01509,ITM0445,SUP053,2024-05-16 06:57:04.292137,177,252978.89
PUR01510,ITM0227,SUP029,2022-04-24 08:19:56.718421,71,147438.58
PUR01511,ITM0346,SUP002,2021-11-09 21:03:54.772410,290,437827.32
PUR01512,ITM0340,SUP046,2022-02-14 02:22:28.147421,221,358240.26
PUR01513,ITM0051,SUP032,2022-01-21 01:07:54.805035,158,326846.97
PUR01514,ITM0373,SUP047,2022-11-03 19:23:41.472909,106,73096.74
PUR01515,ITM0353,SUP054,2020-05-25 10:50:51.510892,29,63987.16
PUR01516,ITM0030,SUP042,2021-06-16 11:25:03.653745,176,368234.31
PUR01517,ITM0478,SUP030,2022-09-29 16:11:37.924446,68,38243.54
PUR01518,ITM0244,SUP009,2021-09-15 17:33:52.906543,92,52988.57
PUR01519,ITM0557,SUP019,2021-04-22 05:44:30.161867,75,66655.51
PUR01520,ITM0408,SUP006,2020-05-25 09:24:04.455724,85,17199.11
PUR01521,ITM0415,SUP008,2022-01-01 16:56:51.440448,58,45875.84
PUR01522,ITM0023,SUP034,2022-05-23 14:36:14.949139,61,34455.43
PUR01523,ITM0053,SUP058,2021-01-28 17:25:22.259090,96,40231.53
PUR01524,ITM0042,SUP001,2022-06-17 14:15:45.054557,273,625735.74
PUR01525,ITM0162,SUP013,2020-07-25 09:34:12.352812,226,402815.29
PUR01526,ITM0154,SUP006,2021-05-21 09:55:37.726947,15,27605.84
PUR01527,ITM0327,SUP035,2024-10-27 04:18:08.194568,212,174736.44
PUR01528,ITM0409,SUP029,2022-06-16 15:00:10.882376,176,365298.28
PUR01529,ITM0515,SUP002,2020-06-04 13:17:58.996535,269,560637.98
PUR01530,ITM0373,SUP059,2021-08-07 03:34:55.415538,119,87633.93
PUR01531,ITM0555,SUP010,2021-03-15 12:01:22.988002,154,408619.21
PUR01532,ITM0466,SUP031,2023-08-21 21:45:49.615707,8,4154.99
PUR01533,ITM0566,SUP008,2022-02-04 16:22:15.807023,282,229868.15
PUR01534,ITM0494,SUP041,2024-09-27 10:46:38.217574,246,504841.82
PUR01535,ITM0525,SUP039,2022-01-14 14:12:26.664276,134,247950.79
PUR01536,ITM0450,SUP057,2024-03-07 14:59:39.732466,144,410058.56
PUR01537,ITM0056,SUP028,2023-06-24 12:24:44.837050,227,170725.56
PUR01538,ITM0104,SUP031,2023-03-21 23:51:29.908267,34,46520.41
PUR01539,ITM0175,SUP013,2020-12-21 13:07:25.005909,296,501976.89
PUR01540,ITM0322,SUP007,2020-11-26 05:25:22.142609,140,270395.37
PUR01541,ITM0068,SUP051,2024-01-07 11:08:25.086353,285,660935.04
PUR01542,ITM0525,SUP001,2024-04-27 05:45:07.162230,209,380895.17
PUR01543,ITM0492,SUP045,2022-10-12 20:21:17.593816,82,161526.13
PUR01544,ITM0332,SUP049,2022-08-03 08:42:27.583510,248,780463.98
PUR01545,ITM0299,SUP044,2024-09-20 22:55:46.159352,137,60071.75
PUR01546,ITM0043,SUP053,2022-02-02 03:58:31.496269,295,107220.61
PUR01547,ITM0199,SUP057,2021-11-23 01:32:16.534283,6,19002.75
PUR01548,ITM0092,SUP026,2022-08-04 10:52:19.761307,81,120401.06
PUR01549,ITM0490,SUP046,2021-08-12 04:59:39.583431,74,84379.35
PUR01550,ITM0544,SUP016,2023-09-17 02:50:20.320660,3,8993.09
PUR01551,ITM0036,SUP012,2020-05-25 05:26:36.974428,227,344149.84
PUR01552,ITM0282,SUP054,2023-08-20 19:14:48.559746,155,329829.46
PUR01553,ITM0205,SUP016,2024-03-29 21:32:14.896689,281,220802.76
PUR01554,ITM0173,SUP034,2021-05-31 09:45:47.853959,213,77567.56
PUR01555,ITM0290,SUP054,2024-06-14 15:13:21.111988,194,79685.73
PUR01556,ITM0418,SUP027,2023-07-26 04:21:08.557998,63,127950.62
PUR01557,ITM0288,SUP052,2020-05-22 11:14:22.991985,225,283692.32
PUR01558,ITM0102,SUP025,2020-09-05 20:46:53.504132,101,162389.44
PUR01559,ITM0451,SUP058,2021-01-08 10:25:03.791187,248,450686.06
PUR01560,ITM0121,SUP019,2022-12-20 14:55:31.876069,298,219941.98
PUR01561,ITM0057,SUP007,2020-12-16 16:20:28.331015,105,135154.19
PUR01562,ITM0107,SUP058,2022-11-27 08:57:19.953694,59,128154.74
PUR01563,ITM0239,SUP012,2024-11-24 13:09:55.090587,210,376318.46
PUR01564,ITM0413,SUP046,2024-07-08 23:58:40.599973,95,15865.48
PUR01565,ITM0021,SUP024,2021-09-26 07:29:54.194833,90,162150.72
PUR01566,ITM0585,SUP050,2022-08-08 09:00:20.495569,51,33710.0
PUR01567,ITM0533,SUP058,2020-09-15 08:24:40.255289,203,236666.94
PUR01568,ITM0416,SUP039,2022-10-22 03:55:55.441468,52,60613.67
PUR01569,ITM0298,SUP005,2024-04-16 11:48:19.720926,193,301452.85
PUR01570,ITM0011,SUP001,2020-01-08 21:55:41.209141,140,119065.2
PUR01571,ITM0570,SUP007,2022-11-18 18:59:19.130138,102,27938.37
PUR01572,ITM0354,SUP048,2021-05-07 03:35:10.668199,120,214041.88
PUR01573,ITM0086,SUP026,2021-02-10 11:44:12.034458,76,20319.81
PUR01574,ITM0225,SUP024,2024-07-24 04:17:05.517527,131,332796.22
PUR01575,ITM0194,SUP048,2020-05-29 01:21:11.721941,152,31062.68
PUR01576,ITM0103,SUP017,2022-01-31 02:32:06.199870,218,244182.95
PUR01577,ITM0302,SUP004,2022-11-30 07:13:02.164334,79,136941.37
PUR01578,ITM0048,SUP016,2021-08-02 19:00:39.738041,252,77656.27
PUR01579,ITM0293,SUP036,2023-03-30 15:49:50.754363,213,67615.12
PUR01580,ITM0022,SUP005,2022-02-09 09:42:25.957584,119,142214.24
PUR01581,ITM0175,SUP005,2024-05-10 23:20:32.962573,153,227478.5
PUR01582,ITM0333,SUP052,2024-06-18 07:30:03.183736,12,21547.71
PUR01583,ITM0017,SUP043,2023-05-23 10:30:53.480361,101,103057.83
PUR01584,ITM0396,SUP046,2023-10-14 19:04:32.796333,210,599196.73
PUR01585,ITM0076,SUP017,2023-06-04 22:52:36.695023,74,166802.47
PUR01586,ITM0203,SUP041,2023-03-01 19:17:36.732098,198,252152.9
PUR01587,ITM0233,SUP021,2021-04-30 22:37:43.144983,185,446649.94
PUR01588,ITM0115,SUP030,2023-10-23 18:02:05.289956,285,695299.45
PUR01589,ITM0096,SUP049,2020-03-18 01:51:37.700602,157,16531.05
PUR01590,ITM0274,SUP051,2022-09-29 16:38:28.788283,221,159031.88
PUR01591,ITM0376,SUP033,2022-12-28 00:48:57.555708,174,503722.02
PUR01592,ITM0334,SUP045,2024-10-18 01:22:49.334500,238,551100.66
PUR01593,ITM0590,SUP023,2023-11-12 16:11:39.112622,9,9317.74
PUR01594,ITM0349,SUP058,2020-04-25 01:29:46.443647,252,332915.74
PUR01595,ITM0499,SUP042,2024-03-17 09:14:23.935817,32,38622.9
PUR01596,ITM0176,SUP029,2021-01-02 16:38:43.931748,141,217613.58
PUR01597,ITM0363,SUP042,2023-02-19 19:00:05.616914,181,115996.4
PUR01598,ITM0045,SUP039,2022-10-09 14:37:07.226616,98,194617.9
PUR01599,ITM0379,SUP038,2020-11-14 12:28:09.304564,179,521246.35
PUR01600,ITM0430,SUP057,2022-04-19 04:02:26.062576,177,485851.66
PUR01601,ITM0307,SUP007,2023-08-22 17:52:51.467344,218,241089.14
PUR01602,ITM0416,SUP037,2022-02-23 12:47:43.731485,268,317476.03
PUR01603,ITM0243,SUP007,2024-10-31 13:33:14.108841,291,744629.18
PUR01604,ITM0137,SUP015,2023-04-12 23:57:16.486506,260,401036.52
PUR01605,ITM0058,SUP029,2021-11-28 03:23:50.808491,45,4153.48
PUR01606,ITM0169,SUP010,2022-01-24 19:45:26.928119,244,668922.09
PUR01607,ITM0462,SUP020,2023-03-08 00:12:34.545019,127,225507.51
PUR01608,ITM0410,SUP058,2022-01-05 12:47:47.626605,146,304100.1
PUR01609,ITM0384,SUP045,2021-11-30 08:58:52.959662,112,59758.08
PUR01610,ITM0445,SUP009,2023-11-10 03:09:22.755248,271,402381.62
PUR01611,ITM0556,SUP006,2020-11-24 14:50:23.669431,151,247914.44
PUR01612,ITM0473,SUP020,2022-12-17 16:40:49.016376,237,416046.75
PUR01613,ITM0598,SUP021,2024-08-21 15:24:29.179740,162,291473.74
PUR01614,ITM0589,SUP056,2022-10-08 17:37:04.697058,297,634571.89
PUR01615,ITM0242,SUP007,2024-11-25 13:42:16.978756,281,162615.35
PUR01616,ITM0224,SUP038,2020-10-24 10:34:20.097432,44,45486.03
PUR01617,ITM0122,SUP048,2023-04-05 23:47:53.079025,220,111684.27
PUR01618,ITM0508,SUP034,2021-08-03 03:10:08.888716,141,449066.54
PUR01619,ITM0244,SUP047,2024-07-01 08:09:23.851765,54,32299.13
PUR01620,ITM0221,SUP003,2021-07-07 07:21:06.140845,27,27875.73
PUR01621,ITM0135,SUP045,2022-02-08 22:00:01.367830,8,18696.54
PUR01622,ITM0035,SUP017,2021-08-09 09:42:09.293941,171,514290.13
PUR01623,ITM0167,SUP051,2023-09-21 22:31:49.168731,198,458116.89
PUR01624,ITM0262,SUP043,2021-11-26 12:54:26.392141,77,160043.24
PUR01625,ITM0334,SUP002,2020-03-02 09:07:27.226449,183,447281.81
PUR01626,ITM0065,SUP042,2023-06-28 02:04:04.477120,192,493730.79
PUR01627,ITM0110,SUP012,2023-11-14 05:16:45.714371,5,5382.91
PUR01628,ITM0411,SUP013,2023-05-09 10:35:00.733667,59,121894.52
PUR01629,ITM0395,SUP038,2024-03-23 09:40:35.257644,237,451104.95
PUR01630,ITM0009,SUP036,2024-07-06 06:56:15.621167,155,320253.84
PUR01631,ITM0182,SUP012,2023-02-14 23:12:24.604022,19,16701.81
PUR01632,ITM0043,SUP027,2022-10-03 08:57:15.387301,65,23840.37
PUR01633,ITM0306,SUP026,2023-07-18 15:09:57.342719,236,230969.51
PUR01634,ITM0113,SUP047,2023-07-24 10:48:06.101208,154,197020.01
PUR01635,ITM0319,SUP051,2021-10-13 11:54:26.643039,289,372044.05
PUR01636,ITM0433,SUP040,2022-09-21 23:34:28.587643,236,351836.38
PUR01637,ITM0231,SUP005,2023-01-29 14:31:48.186560,237,200627.69
PUR01638,ITM0480,SUP032,2023-05-03 08:54:59.555404,221,136269.99
PUR01639,ITM0415,SUP036,2022-01-10 07:09:39.317047,244,212554.11
PUR01640,ITM0136,SUP060,2023-12-23 03:28:39.004773,5,11209.36
PUR01641,ITM0512,SUP045,2022-08-13 16:12:43.622952,137,313565.41
PUR01642,ITM0415,SUP038,2024-11-08 17:06:56.243217,238,184132.64
PUR01643,ITM0047,SUP052,2021-06-27 15:22:25.979254,48,39032.38
PUR01644,ITM0142,SUP016,2020-04-25 00:05:38.721738,46,61315.03
PUR01645,ITM0085,SUP010,2021-05-27 10:23:42.604071,64,14706.12
PUR01646,ITM0431,SUP058,2020-07-25 17:59:12.510620,192,168937.55
PUR01647,ITM0093,SUP060,2022-08-19 04:06:16.579151,29,49483.12
PUR01648,ITM0430,SUP037,2024-07-07 22:02:27.129212,18,50666.87
PUR01649,ITM0429,SUP015,2020-02-03 04:13:44.158325,158,127515.33
PUR01650,ITM0159,SUP011,2020-11-27 03:07:33.496143,202,63059.28
PUR01651,ITM0564,SUP052,2024-03-18 18:14:31.984890,19,18343.51
PUR01652,ITM0118,SUP009,2021-02-06 05:29:09.287397,176,63215.41
PUR01653,ITM0558,SUP018,2023-05-15 03:29:12.961897,265,86374.3
PUR01654,ITM0157,SUP033,2023-01-09 15:55:18.313074,213,438634.81
PUR01655,ITM0433,SUP055,2023-09-09 15:23:47.714719,1,1371.16
PUR01656,ITM0193,SUP009,2024-09-28 17:44:03.609348,233,138867.88
PUR01657,ITM0257,SUP041,2021-09-09 16:43:46.174611,248,65548.1
PUR01658,ITM0468,SUP015,2021-01-28 13:28:27.359929,218,353622.05
PUR01659,ITM0232,SUP036,2022-08-05 11:27:39.435447,39,53950.35
PUR01660,ITM0421,SUP036,2022-07-09 04:53:10.430433,221,525018.15
PUR01661,ITM0078,SUP001,2020-09-15 03:18:23.377516,55,110230.29
PUR01662,ITM0378,SUP028,2021-05-06 21:35:35.764634,248,39771.51
PUR01663,ITM0248,SUP033,2023-07-19 02:24:58.433722,24,67441.19
PUR01664,ITM0375,SUP001,2023-09-10 18:37:44.436925,283,510615.73
PUR01665,ITM0512,SUP054,2024-02-16 09:52:07.060431,234,471250.99
PUR01666,ITM0021,SUP059,2020-04-17 21:25:55.165320,66,113996.44
PUR01667,ITM0076,SUP006,2022-12-29 13:24:52.959055,194,372037.61
PUR01668,ITM0338,SUP011,2020-04-29 13:09:24.186814,119,106315.1
PUR01669,ITM0422,SUP048,2021-08-03 11:27:27.554330,249,373897.73
PUR01670,ITM0484,SUP027,2023-08-19 20:20:08.909179,62,124341.93
PUR01671,ITM0426,SUP005,2020-10-12 07:44:53.534744,140,200299.53
PUR01672,ITM0140,SUP010,2020-05-29 07:30:09.480430,40,55021.52
PUR01673,ITM0313,SUP028,2022-10-17 18:50:28.895004,218,529545.55
PUR01674,ITM0469,SUP016,2021-07-05 01:32:30.489023,10,11915.5
PUR01675,ITM0520,SUP043,2023-06-19 01:48:37.904445,55,60676.96
PUR01676,ITM0156,SUP026,2024-03-04 05:30:57.674966,89,21929.14
PUR01677,ITM0181,SUP050,2020-10-18 16:10:09.528538,4,6463.62
PUR01678,ITM0204,SUP054,2023-05-14 20:40:47.933676,253,613193.65
PUR01679,ITM0529,SUP028,2024-10-07 13:48:06.550737,23,7352.06
PUR01680,ITM0277,SUP014,2022-05-10 10:11:57.050514,101,30263.58
PUR01681,ITM0563,SUP013,2024-06-02 11:21:22.311065,49,56621.59
PUR01682,ITM0566,SUP001,2022-07-05 12:21:59.523039,260,198419.37
PUR01683,ITM0425,SUP035,2021-06-09 22:19:06.158577,167,278300.04
PUR01684,ITM0556,SUP015,2023-07-14 20:51:40.423739,240,360498.91
PUR01685,ITM0333,SUP029,2021-10-03 13:33:04.033909,112,177830.55
PUR01686,ITM0029,SUP031,2021-05-02 15:43:04.360052,207,58029.62
PUR01687,ITM0061,SUP012,2023-04-25 13:43:55.417404,247,362597.41
PUR01688,ITM0061,SUP005,2023-03-09 10:07:24.711630,235,337384.05
PUR01689,ITM0020,SUP048,2020-08-13 00:14:29.869255,274,816861.88
PUR01690,ITM0056,SUP046,2024-02-23 14:27:02.241422,149,110867.63
PUR01691,ITM0330,SUP032,2024-10-13 00:47:55.794246,56,8408.1
PUR01692,ITM0204,SUP010,2023-03-31 16:12:21.279848,180,413816.96
PUR01693,ITM0440,SUP005,2022-11-05 14:34:17.305467,281,247663.69
PUR01694,ITM0184,SUP027,2024-03-03 15:27:42.869904,160,169436.72
PUR01695,ITM0046,SUP039,2020-09-25 12:18:59.519872,70,66944.45
PUR01696,ITM0441,SUP021,2023-03-20 12:13:00.336323,296,64610.16
PUR01697,ITM0045,SUP016,2024-07-11 18:37:57.034615,241,419965.03
PUR01698,ITM0464,SUP029,2020-12-13 06:42:14.547288,197,56268.1
PUR01699,ITM0554,SUP058,2023-04-19 18:54:02.371447,163,318709.53
PUR01700,ITM0446,SUP015,2022-11-27 18:47:30.915621,83,60663.28
PUR01701,ITM0008,SUP038,2023-02-18 19:53:17.948737,103,169236.45
PUR01702,ITM0014,SUP007,2022-09-14 14:27:27.985950,161,149265.9
PUR01703,ITM0229,SUP018,2020-04-18 05:04:57.509587,102,116181.64
PUR01704,ITM0102,SUP051,2024-06-15 08:26:02.636546,240,430286.57
PUR01705,ITM0501,SUP019,2022-01-17 05:38:38.944791,200,411292.11
PUR01706,ITM0297,SUP017,2021-06-22 08:18:05.995489,159,233290.33
PUR01707,ITM0029,SUP014,2024-02-03 14:14:43.255630,203,52105.91
PUR01708,ITM0354,SUP041,2023-01-10 09:52:01.517522,197,313122.94
PUR01709,ITM0474,SUP048,2021-03-31 18:50:07.859681,42,6604.54
PUR01710,ITM0443,SUP010,2021-10-13 07:39:04.893626,214,410494.77
PUR01711,ITM0303,SUP025,2021-11-18 13:03:11.040190,172,146204.92
PUR01712,ITM0216,SUP041,2023-12-27 20:01:30.284310,253,672041.8
PUR01713,ITM0351,SUP044,2023-01-24 19:21:33.647482,17,45334.02
PUR01714,ITM0524,SUP009,2022-07-22 13:13:04.374324,148,170038.56
PUR01715,ITM0024,SUP016,2021-04-14 02:52:07.664219,116,100588.06
PUR01716,ITM0516,SUP048,2022-06-20 16:31:12.972389,204,308855.16
PUR01717,ITM0008,SUP024,2024-08-19 14:40:13.917544,181,283228.73
PUR01718,ITM0114,SUP021,2024-06-17 02:48:24.098747,283,513455.68
PUR01719,ITM0562,SUP059,2023-07-02 07:40:37.973521,151,190067.47
PUR01720,ITM0238,SUP057,2023-01-30 15:05:10.949246,246,307677.44
PUR01721,ITM0062,SUP055,2023-09-11 23:15:04.696911,58,105048.7
PUR01722,ITM0127,SUP034,2024-01-19 02:11:07.019019,197,327619.21
PUR01723,ITM0300,SUP039,2024-05-08 07:22:27.387091,241,759758.19
PUR01724,ITM0160,SUP052,2024-01-26 20:42:25.594934,184,50589.2
PUR01725,ITM0520,SUP007,2022-07-02 10:30:56.492839,92,105418.86
PUR01726,ITM0438,SUP007,2024-03-06 18:40:11.189087,101,220212.17
PUR01727,ITM0401,SUP028,2021-08-28 17:59:26.613771,94,191201.33
PUR01728,ITM0244,SUP051,2022-04-12 14:36:06.195287,46,24953.88
PUR01729,ITM0195,SUP035,2024-06-20 05:55:40.693566,155,309028.56
PUR01730,ITM0459,SUP058,2020-03-31 00:32:15.249448,70,159392.61
PUR01731,ITM0206,SUP010,2022-01-02 15:53:44.893447,282,637408.57
PUR01732,ITM0071,SUP038,2022-01-17 07:28:44.879405,30,2515.06
PUR01733,ITM0417,SUP032,2021-08-06 00:26:13.988885,209,603145.12
PUR01734,ITM0428,SUP034,2021-04-29 21:09:43.572763,262,509527.17
PUR01735,ITM0496,SUP060,2022-10-23 16:57:44.267319,83,108508.66
PUR01736,ITM0032,SUP024,2021-10-20 06:23:24.216326,216,104365.82
PUR01737,ITM0212,SUP056,2021-02-11 19:21:17.716277,220,117961.22
PUR01738,ITM0522,SUP052,2021-03-25 08:52:32.195155,291,420067.84
PUR01739,ITM0463,SUP050,2022-02-19 15:45:32.682409,35,41940.33
PUR01740,ITM0247,SUP041,2024-04-05 19:58:08.552426,5,4820.5
PUR01741,ITM0129,SUP047,2024-02-01 23:14:25.483977,6,9232.86
PUR01742,ITM0333,SUP046,2022-03-31 15:45:40.056313,247,384927.37
